surah_index,surah_name_en,surah_name_ar,verse_index,text_rasm,text_normalized,abjad_value,juz_index,revelation_place,revelation_type,page_number
27,an-Naml,النمل,66,بَلِ ٱدَّٰرَكَ عِلْمُهُمْ فِى ٱلْءَاخِرَةِ ۚ بَلْ هُمْ فِى شَكٍّۢ مِّنْهَا ۖ بَلْ هُم مِّنْهَا عَمُونَ,بل ادرك علمهم في الءاخره ۚ بل هم في شكۢ منها ۖ بل هم منها عمون,2292,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,67,وَقَالَ ٱلَّذِينَ كَفَرُوٓا۟ أَءِذَا كُنَّا تُرَٰبًۭا وَءَابَآؤُنَآ أَئِنَّا لَمُخْرَجُونَ,وقال الذين كفروا۟ اءذا كنا تربۭا وءاباؤنا ائنا لمخرجون,3655,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,68,لَقَدْ وُعِدْنَا هَٰذَا نَحْنُ وَءَابَآؤُنَا مِن قَبْلُ إِنْ هَٰذَآ إِلَّآ أَسَٰطِيرُ ٱلْأَوَّلِينَ,لقد وعدنا هذا نحن وءاباؤنا من قبل ان هذا الا اسطير الاولين,2560,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,69,قُلْ سِيرُوا۟ فِى ٱلْأَرْضِ فَٱنظُرُوا۟ كَيْفَ كَانَ عَٰقِبَةُ ٱلْمُجْرِمِينَ,قل سيروا۟ في الارض فانظروا۟ كيف كان عقبه المجرمين,3499,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,70,وَلَا تَحْزَنْ عَلَيْهِمْ وَلَا تَكُن فِى ضَيْقٍۢ مِّمَّا يَمْكُرُونَ,ولا تحزن عليهم ولا تكن في ضيقۢ مما يمكرون,2571,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,71,وَيَقُولُونَ مَتَىٰ هَٰذَا ٱلْوَعْدُ إِن كُنتُمْ صَٰدِقِينَ,ويقولون متي هذا الوعد ان كنتم صدقين,2290,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,72,قُلْ عَسَىٰٓ أَن يَكُونَ رَدِفَ لَكُم بَعْضُ ٱلَّذِى تَسْتَعْجِلُونَ,قل عسي ان يكون ردف لكم بعض الذي تستعجلون,3413,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,73,وَإِنَّ رَبَّكَ لَذُو فَضْلٍ عَلَى ٱلنَّاسِ وَلَٰكِنَّ أَكْثَرَهُمْ لَا يَشْكُرُونَ,وان ربك لذو فضل علي الناس ولكن اكثرهم لا يشكرون,3666,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,74,وَإِنَّ رَبَّكَ لَيَعْلَمُ مَا تُكِنُّ صُدُورُهُمْ وَمَا يُعْلِنُونَ,وان ربك ليعلم ما تكن صدورهم وما يعلنون,1578,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,75,وَمَا مِنْ غَآئِبَةٍۢ فِى ٱلسَّمَآءِ وَٱلْأَرْضِ إِلَّا فِى كِتَٰبٍۢ مُّبِينٍ,وما من غائبهۢ في السماء والارض الا في كتبۢ مبين,3052,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,76,إِنَّ هَٰذَا ٱلْقُرْءَانَ يَقُصُّ عَلَىٰ بَنِىٓ إِسْرَٰٓءِيلَ أَكْثَرَ ٱلَّذِى هُمْ فِيهِ يَخْتَلِفُونَ,ان هذا القرءان يقص علي بني اسرءيل اكثر الذي هم فيه يختلفون,4592,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,77,وَإِنَّهُۥ لَهُدًۭى وَرَحْمَةٌۭ لِّلْمُؤْمِنِينَ,وانهۥ لهدۭي ورحمهۭ للمؤمنين,620,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,78,إِنَّ رَبَّكَ يَقْضِى بَيْنَهُم بِحُكْمِهِۦ ۚ وَهُوَ ٱلْعَزِيزُ ٱلْعَلِيمُ,ان ربك يقضي بينهم بحكمهۦ ۚ وهو العزيز العليم,1698,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,79,فَتَوَكَّلْ عَلَى ٱللَّهِ ۖ إِنَّكَ عَلَى ٱلْحَقِّ ٱلْمُبِينِ,فتوكل علي الله ۖ انك علي الحق المبين,1165,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,80,إِنَّكَ لَا تُسْمِعُ ٱلْمَوْتَىٰ وَلَا تُسْمِعُ ٱلصُّمَّ ٱلدُّعَآءَ إِذَا وَلَّوْا۟ مُدْبِرِينَ,انك لا تسمع الموتي ولا تسمع الصم الدعاء اذا ولوا۟ مدبرين,3085,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,81,وَمَآ أَنتَ بِهَٰدِى ٱلْعُمْىِ عَن ضَلَٰلَتِهِمْ ۖ إِن تُسْمِعُ إِلَّا مَن يُؤْمِنُ بِـَٔايَٰتِنَا فَهُم مُّسْلِمُونَ,وما انت بهدي العمي عن ضللتهم ۖ ان تسمع الا من يؤمن بايتنا فهم مسلمون,3753,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,82,۞ وَإِذَا وَقَعَ ٱلْقَوْلُ عَلَيْهِمْ أَخْرَجْنَا لَهُمْ دَآبَّةًۭ مِّنَ ٱلْأَرْضِ تُكَلِّمُهُمْ أَنَّ ٱلنَّاسَ كَانُوا۟ بِـَٔايَٰتِنَا لَا يُوقِنُونَ,۞ واذا وقع القول عليهم اخرجنا لهم دابهۭ من الارض تكلمهم ان الناس كانوا۟ بايتنا لا يوقنون,4793,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,83,وَيَوْمَ نَحْشُرُ مِن كُلِّ أُمَّةٍۢ فَوْجًۭا مِّمَّن يُكَذِّبُ بِـَٔايَٰتِنَا فَهُمْ يُوزَعُونَ,ويوم نحشر من كل امهۢ فوجۭا ممن يكذب بايتنا فهم يوزعون,2496,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,84,حَتَّىٰٓ إِذَا جَآءُو قَالَ أَكَذَّبْتُم بِـَٔايَٰتِى وَلَمْ تُحِيطُوا۟ بِهَا عِلْمًا أَمَّاذَا كُنتُمْ تَعْمَلُونَ,حتي اذا جاءو قال اكذبتم بايتي ولم تحيطوا۟ بها علما اماذا كنتم تعملون,5356,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,85,وَوَقَعَ ٱلْقَوْلُ عَلَيْهِم بِمَا ظَلَمُوا۟ فَهُمْ لَا يَنطِقُونَ,ووقع القول عليهم بما ظلموا۟ فهم لا ينطقون,1905,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,86,أَلَمْ يَرَوْا۟ أَنَّا جَعَلْنَا ٱلَّيْلَ لِيَسْكُنُوا۟ فِيهِ وَٱلنَّهَارَ مُبْصِرًا ۚ إِنَّ فِى ذَٰلِكَ لَءَايَٰتٍۢ لِّقَوْمٍۢ يُؤْمِنُونَ,الم يروا۟ انا جعلنا اليل ليسكنوا۟ فيه والنهار مبصرا ۚ ان في ذلك لءايتۢ لقومۢ يؤمنون,3128,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,87,وَيَوْمَ يُنفَخُ فِى ٱلصُّورِ فَفَزِعَ مَن فِى ٱلسَّمَٰوَٰتِ وَمَن فِى ٱلْأَرْضِ إِلَّا مَن شَآءَ ٱللَّهُ ۚ وَكُلٌّ أَتَوْهُ دَٰخِرِينَ,ويوم ينفخ في الصور ففزع من في السموت ومن في الارض الا من شاء الله ۚ وكل اتوه دخرين,5213,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,88,وَتَرَى ٱلْجِبَالَ تَحْسَبُهَا جَامِدَةًۭ وَهِىَ تَمُرُّ مَرَّ ٱلسَّحَابِ ۚ صُنْعَ ٱللَّهِ ٱلَّذِىٓ أَتْقَنَ كُلَّ شَىْءٍ ۚ إِنَّهُۥ خَبِيرٌۢ بِمَا تَفْعَلُونَ,وتري الجبال تحسبها جامدهۭ وهي تمر مر السحاب ۚ صنع الله الذي اتقن كل شيء ۚ انهۥ خبيرۢ بما تفعلون,5691,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,89,مَن جَآءَ بِٱلْحَسَنَةِ فَلَهُۥ خَيْرٌۭ مِّنْهَا وَهُم مِّن فَزَعٍۢ يَوْمَئِذٍ ءَامِنُونَ,من جاء بالحسنه فلهۥ خيرۭ منها وهم من فزعۢ يومئذ ءامنون,2474,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,90,وَمَن جَآءَ بِٱلسَّيِّئَةِ فَكُبَّتْ وُجُوهُهُمْ فِى ٱلنَّارِ هَلْ تُجْزَوْنَ إِلَّا مَا كُنتُمْ تَعْمَلُونَ,ومن جاء بالسيئه فكبت وجوههم في النار هل تجزون الا ما كنتم تعملون,2828,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,91,إِنَّمَآ أُمِرْتُ أَنْ أَعْبُدَ رَبَّ هَٰذِهِ ٱلْبَلْدَةِ ٱلَّذِى حَرَّمَهَا وَلَهُۥ كُلُّ شَىْءٍۢ ۖ وَأُمِرْتُ أَنْ أَكُونَ مِنَ ٱلْمُسْلِمِينَ,انما امرت ان اعبد رب هذه البلده الذي حرمها ولهۥ كل شيءۢ ۖ وامرت ان اكون من المسلمين,4368,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,92,وَأَنْ أَتْلُوَا۟ ٱلْقُرْءَانَ ۖ فَمَنِ ٱهْتَدَىٰ فَإِنَّمَا يَهْتَدِى لِنَفْسِهِۦ ۖ وَمَن ضَلَّ فَقُلْ إِنَّمَآ أَنَا۠ مِنَ ٱلْمُنذِرِينَ,وان اتلوا۟ القرءان ۖ فمن اهتدي فانما يهتدي لنفسهۦ ۖ ومن ضل فقل انما انا۠ من المنذرين,4745,20.0,Mecca,Makkiyah,345
27,an-Naml,النمل,93,وَقُلِ ٱلْحَمْدُ لِلَّهِ سَيُرِيكُمْ ءَايَٰتِهِۦ فَتَعْرِفُونَهَا ۚ وَمَا رَبُّكَ بِغَٰفِلٍ عَمَّا تَعْمَلُونَ,وقل الحمد لله سيريكم ءايتهۦ فتعرفونها ۚ وما ربك بغفل عما تعملون,4021,20.0,Mecca,Makkiyah,345
28,Al-Qasas,القصص,0,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,بسم الله الرحمن الرحيم,786,,Mecca,Makkiyah,354
28,Al-Qasas,القصص,1,طسٓمٓ,طسم,109,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,2,تِلْكَ ءَايَٰتُ ٱلْكِتَٰبِ ٱلْمُبِينِ,تلك ءايت الكتب المبين,1448,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,3,نَتْلُوا۟ عَلَيْكَ مِن نَّبَإِ مُوسَىٰ وَفِرْعَوْنَ بِٱلْحَقِّ لِقَوْمٍۢ يُؤْمِنُونَ,نتلوا۟ عليك من نبا موسي وفرعون بالحق لقومۢ يؤمنون,1761,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,4,إِنَّ فِرْعَوْنَ عَلَا فِى ٱلْأَرْضِ وَجَعَلَ أَهْلَهَا شِيَعًۭا يَسْتَضْعِفُ طَآئِفَةًۭ مِّنْهُمْ يُذَبِّحُ أَبْنَآءَهُمْ وَيَسْتَحْىِۦ نِسَآءَهُمْ ۚ إِنَّهُۥ كَانَ مِنَ ٱلْمُفْسِدِينَ,ان فرعون علا في الارض وجعل اهلها شيعۭا يستضعف طائفهۭ منهم يذبح ابناءهم ويستحيۦ نساءهم ۚ انهۥ كان من المفسدين,5825,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,5,وَنُرِيدُ أَن نَّمُنَّ عَلَى ٱلَّذِينَ ٱسْتُضْعِفُوا۟ فِى ٱلْأَرْضِ وَنَجْعَلَهُمْ أَئِمَّةًۭ وَنَجْعَلَهُمُ ٱلْوَٰرِثِينَ,ونريد ان نمن علي الذين استضعفوا۟ في الارض ونجعلهم ائمهۭ ونجعلهم الورثين,5153,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,6,وَنُمَكِّنَ لَهُمْ فِى ٱلْأَرْضِ وَنُرِىَ فِرْعَوْنَ وَهَٰمَٰنَ وَجُنُودَهُمَا مِنْهُم مَّا كَانُوا۟ يَحْذَرُونَ,ونمكن لهم في الارض ونري فرعون وهمن وجنودهما منهم ما كانوا۟ يحذرون,3479,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,7,وَأَوْحَيْنَآ إِلَىٰٓ أُمِّ مُوسَىٰٓ أَنْ أَرْضِعِيهِ ۖ فَإِذَا خِفْتِ عَلَيْهِ فَأَلْقِيهِ فِى ٱلْيَمِّ وَلَا تَخَافِى وَلَا تَحْزَنِىٓ ۖ إِنَّا رَآدُّوهُ إِلَيْكِ وَجَاعِلُوهُ مِنَ ٱلْمُرْسَلِينَ,واوحينا الي ام موسي ان ارضعيه ۖ فاذا خفت عليه فالقيه في اليم ولا تخافي ولا تحزني ۖ انا رادوه اليك وجاعلوه من المرسلين,6392,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,8,فَٱلْتَقَطَهُۥٓ ءَالُ فِرْعَوْنَ لِيَكُونَ لَهُمْ عَدُوًّۭا وَحَزَنًا ۗ إِنَّ فِرْعَوْنَ وَهَٰمَٰنَ وَجُنُودَهُمَا كَانُوا۟ خَٰطِـِٔينَ,فالتقطهۥ ءال فرعون ليكون لهم عدوۭا وحزنا ۗ ان فرعون وهمن وجنودهما كانوا۟ خطين,2827,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,9,وَقَالَتِ ٱمْرَأَتُ فِرْعَوْنَ قُرَّتُ عَيْنٍۢ لِّى وَلَكَ ۖ لَا تَقْتُلُوهُ عَسَىٰٓ أَن يَنفَعَنَآ أَوْ نَتَّخِذَهُۥ وَلَدًۭا وَهُمْ لَا يَشْعُرُونَ,وقالت امرات فرعون قرت عينۢ لي ولك ۖ لا تقتلوه عسي ان ينفعنا او نتخذهۥ ولدۭا وهم لا يشعرون,6456,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,10,وَأَصْبَحَ فُؤَادُ أُمِّ مُوسَىٰ فَٰرِغًا ۖ إِن كَادَتْ لَتُبْدِى بِهِۦ لَوْلَآ أَن رَّبَطْنَا عَلَىٰ قَلْبِهَا لِتَكُونَ مِنَ ٱلْمُؤْمِنِينَ,واصبح فؤاد ام موسي فرغا ۖ ان كادت لتبدي بهۦ لولا ان ربطنا علي قلبها لتكون من المؤمنين,4004,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,11,وَقَالَتْ لِأُخْتِهِۦ قُصِّيهِ ۖ فَبَصُرَتْ بِهِۦ عَن جُنُبٍۢ وَهُمْ لَا يَشْعُرُونَ,وقالت لاختهۦ قصيه ۖ فبصرت بهۦ عن جنبۢ وهم لا يشعرون,3450,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,12,۞ وَحَرَّمْنَا عَلَيْهِ ٱلْمَرَاضِعَ مِن قَبْلُ فَقَالَتْ هَلْ أَدُلُّكُمْ عَلَىٰٓ أَهْلِ بَيْتٍۢ يَكْفُلُونَهُۥ لَكُمْ وَهُمْ لَهُۥ نَٰصِحُونَ,۞ وحرمنا عليه المراضع من قبل فقالت هل ادلكم علي اهل بيتۢ يكفلونهۥ لكم وهم لهۥ نصحون,3664,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,13,فَرَدَدْنَٰهُ إِلَىٰٓ أُمِّهِۦ كَىْ تَقَرَّ عَيْنُهَا وَلَا تَحْزَنَ وَلِتَعْلَمَ أَنَّ وَعْدَ ٱللَّهِ حَقٌّۭ وَلَٰكِنَّ أَكْثَرَهُمْ لَا يَعْلَمُونَ,فرددنه الي امهۦ كي تقر عينها ولا تحزن ولتعلم ان وعد الله حقۭ ولكن اكثرهم لا يعلمون,3788,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,14,وَلَمَّا بَلَغَ أَشُدَّهُۥ وَٱسْتَوَىٰٓ ءَاتَيْنَٰهُ حُكْمًۭا وَعِلْمًۭا ۚ وَكَذَٰلِكَ نَجْزِى ٱلْمُحْسِنِينَ,ولما بلغ اشدهۥ واستوي ءاتينه حكمۭا وعلمۭا ۚ وكذلك نجزي المحسنين,3680,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,15,وَدَخَلَ ٱلْمَدِينَةَ عَلَىٰ حِينِ غَفْلَةٍۢ مِّنْ أَهْلِهَا فَوَجَدَ فِيهَا رَجُلَيْنِ يَقْتَتِلَانِ هَٰذَا مِن شِيعَتِهِۦ وَهَٰذَا مِنْ عَدُوِّهِۦ ۖ فَٱسْتَغَٰثَهُ ٱلَّذِى مِن شِيعَتِهِۦ عَلَى ٱلَّذِى مِنْ عَدُوِّهِۦ فَوَكَزَهُۥ مُوسَىٰ فَقَضَىٰ عَلَيْهِ ۖ قَالَ هَٰذَا مِنْ عَمَلِ ٱلشَّيْطَٰنِ ۖ إِنَّهُۥ عَدُوٌّۭ مُّضِلٌّۭ مُّبِينٌۭ,ودخل المدينه علي حين غفلهۢ من اهلها فوجد فيها رجلين يقتتلان هذا من شيعتهۦ وهذا من عدوهۦ ۖ فاستغثه الذي من شيعتهۦ علي الذي من عدوهۦ فوكزهۥ موسي فقضي عليه ۖ قال هذا من عمل الشيطن ۖ انهۥ عدوۭ مضلۭ مبينۭ,14748,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,16,قَالَ رَبِّ إِنِّى ظَلَمْتُ نَفْسِى فَٱغْفِرْ لِى فَغَفَرَ لَهُۥٓ ۚ إِنَّهُۥ هُوَ ٱلْغَفُورُ ٱلرَّحِيمُ,قال رب اني ظلمت نفسي فاغفر لي فغفر لهۥ ۚ انهۥ هو الغفور الرحيم,6433,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,17,قَالَ رَبِّ بِمَآ أَنْعَمْتَ عَلَىَّ فَلَنْ أَكُونَ ظَهِيرًۭا لِّلْمُجْرِمِينَ,قال رب بما انعمت علي فلن اكون ظهيرۭا للمجرمين,2803,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,18,فَأَصْبَحَ فِى ٱلْمَدِينَةِ خَآئِفًۭا يَتَرَقَّبُ فَإِذَا ٱلَّذِى ٱسْتَنصَرَهُۥ بِٱلْأَمْسِ يَسْتَصْرِخُهُۥ ۚ قَالَ لَهُۥ مُوسَىٰٓ إِنَّكَ لَغَوِىٌّۭ مُّبِينٌۭ,فاصبح في المدينه خائفۭا يترقب فاذا الذي استنصرهۥ بالامس يستصرخهۥ ۚ قال لهۥ موسي انك لغويۭ مبينۭ,7134,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,19,فَلَمَّآ أَنْ أَرَادَ أَن يَبْطِشَ بِٱلَّذِى هُوَ عَدُوٌّۭ لَّهُمَا قَالَ يَٰمُوسَىٰٓ أَتُرِيدُ أَن تَقْتُلَنِى كَمَا قَتَلْتَ نَفْسًۢا بِٱلْأَمْسِ ۖ إِن تُرِيدُ إِلَّآ أَن تَكُونَ جَبَّارًۭا فِى ٱلْأَرْضِ وَمَا تُرِيدُ أَن تَكُونَ مِنَ ٱلْمُصْلِحِينَ,فلما ان اراد ان يبطش بالذي هو عدوۭ لهما قال يموسي اتريد ان تقتلني كما قتلت نفسۢا بالامس ۖ ان تريد الا ان تكون جبارۭا في الارض وما تريد ان تكون من المصلحين,9009,20.0,Mecca,Makkiyah,354
28,Al-Qasas,القصص,20,وَجَآءَ رَجُلٌۭ مِّنْ أَقْصَا ٱلْمَدِينَةِ يَسْعَىٰ قَالَ يَٰمُوسَىٰٓ إِنَّ ٱلْمَلَأَ يَأْتَمِرُونَ بِكَ لِيَقْتُلُوكَ فَٱخْرُجْ إِنِّى لَكَ مِنَ ٱلنَّٰصِحِينَ,وجاء رجلۭ من اقصا المدينه يسعي قال يموسي ان الملا ياتمرون بك ليقتلوك فاخرج اني لك من النصحين,3875,20.0,Mecca,Makkiyah,354
